account_id,relationship_id,product,sub_type,exposure,ead,pd_ttc,pd_pit,lgd,nii,fee_revenue,total_revenue,opex,expected_loss,el_lifetime,credit_capital,op_capital,economic_capital,rwa,reg_capital,capital,net_income,raroc,eva,all_in_rate
RV01748,R329,Revolver,Corporate RCF,2961000.0,2580575.0,0.016,0.012946329388128954,0.3,34244.905000000006,3269.55,37514.45500000001,10363.5,12386.759999999998,13400.764226455558,135391.8630138304,5627.1682500000015,141019.0312638304,1950906.2435425955,204845.15557197251,141019.0312638304,15347.005054779687,0.10882931840644405,-1575.278696879961,0.06760000000000001
RV01749,R007,Revolver,Working Capital Line,13341000.0,10313675.0,0.03,0.04937686649747586,0.45,20099.655,49053.05,69152.705,46693.5,139234.6125,891067.7276301993,1308638.0010719243,10372.90575,1319010.9068219243,17044692.698210973,1789692.733312152,1319010.9068219243,-50155.05056639049,-0.038024742863753874,-208436.35938502138,0.0689
RV01750,R326,Revolver,ABL Revolver,3994000.0,3361025.0,0.0012,0.0019209553210160647,0.3,15817.455,9658.083333333334,25475.538333333334,13979.0,1209.9689999999998,3889.4197539572415,55346.64540800795,3821.33075,59167.97615800795,812718.251102627,85335.41636577583,59167.97615800795,9549.047675716647,0.16138878318595748,2448.8905367556936,0.0553
RV01751,R479,Revolver,Corporate RCF,710000.0,627300.0,0.016,0.019651362012927047,0.3,8599.36,1679.5333333333333,10278.893333333333,2485.0,3011.0399999999995,10314.020872185256,39731.052478749225,1541.834,41272.88647874923,571403.1938692895,59997.33535627539,41272.88647874923,4842.613191701537,0.11733158508782573,-110.13318574837012,0.0663
RV01752,R091,Revolver,Corporate RCF,404000.0,321400.0,0.009,0.007058385323171436,0.3,1358.7199999999998,795.4666666666667,2154.1866666666665,1414.0,867.7799999999999,1605.157939738029,15841.52432208354,323.128,16164.65232208354,224912.98828072878,23615.86376947652,16164.65232208354,376.00679361083104,0.02326105047722831,-1563.7514850391938,0.06570000000000001
RV01753,R198,Revolver,Corporate RCF,386000.0,315175.0,0.005,0.009518063206933724,0.3,1467.735,810.95,2278.685,1351.0,472.7625,3461.682542943632,15304.744333982233,341.80275,15646.547083982234,217588.1919220784,22846.76015181823,15646.547083982234,803.5590676773202,0.05135695839882423,-1074.0265824005478,0.059800000000000006
RV01754,R270,Revolver,Corporate RCF,475000.0,431600.0,0.005,0.007400225765952564,0.3,5236.529999999999,505.5333333333333,5742.063333333332,1662.5,647.4,1272.8223923574135,13664.67990663974,861.3094999999997,14525.98940663974,199832.67230989577,20982.430592539054,14525.98940663974,3033.4745833716106,0.20883084094671225,1290.355854574842,0.060700000000000004
RV01755,R336,Revolver,Working Capital Line,6505000.0,5379925.0,0.005,0.006506255851150491,0.3,33689.23499999999,22256.050000000003,55945.284999999996,22767.5,8069.8875,28920.42518016562,221272.095340121,8391.792749999999,229663.888090121,3180335.6138633285,333935.23945564945,229663.888090121,25801.96746551694,0.11234664570074747,-1757.699105297579,0.0618
RV01756,R409,Revolver,Working Capital Line,1742000.0,1612925.0,0.005,0.003319464097498704,0.45,24058.984999999997,3468.25,27527.234999999997,6097.0,3629.0812500000006,3827.0673597230266,80735.3107195247,4129.085249999999,84864.3959695247,1086449.2250221488,114077.16862732562,84864.3959695247,16012.00907606829,0.18867758254967484,5828.281559725327,0.0628
RV01757,R128,Revolver,Corporate RCF,2399000.0,2294025.0,0.0012,0.0008674640378021729,0.3,21053.335,2039.3000000000002,23092.635,8396.5,825.8489999999999,2319.402155554287,56829.143355561275,3463.8952499999996,60293.038605561276,829889.5434819111,87138.40206560066,60293.038605561276,12305.591669598722,0.20409639245588934,5070.427036931369,0.0536
RV01758,R171,Revolver,ABL Revolver,711000.0,643675.0,0.016,0.012946329388128954,0.3,10662.775,2450.75,13113.525,2488.5,3089.64,3762.46375777312,34563.93202618888,1967.02875,36530.96077618888,503347.9526463538,52851.53502786715,36530.96077618888,6795.7885123112865,0.18602819000426693,2412.073219168621,0.0675
RV01759,R257,Revolver,Corporate RCF,880000.0,689800.0,0.016,0.021728041662807472,0.3,1915.2399999999993,2782.0,4697.24,3080.0,3311.0399999999995,4496.400941701385,34491.18514134789,704.5859999999999,35195.77114134789,489705.52628615755,51419.08026004654,35195.77114134789,-257.45973640416065,-0.007315075875740586,-4480.952273365908,0.06520000000000001
RV01760,R464,Revolver,Corporate RCF,4961000.0,4599550.0,0.005,0.005000000000000014,0.45,62003.56,26973.7,88977.26,17363.5,10348.987500000001,10348.987500000008,203465.29656729815,13346.588999999998,216811.88556729816,2767424.3937800126,290579.5613469013,216811.88556729816,52905.142871699136,0.24401403425495066,26887.716603623358,0.06080000000000001
RV01761,R097,Revolver,Working Capital Line,559000.0,436400.0,0.0012,0.0008674640378021729,0.3,569.47,1667.2666666666667,2236.7366666666667,1956.5,157.10399999999998,113.56839182905547,5239.070442178056,335.5105,5574.580942178056,76669.14106192563,8050.259811502191,5574.580942178056,256.6930650347966,0.04604706034360737,-412.2566480265701,0.0582
RV01762,R004,Revolver,Working Capital Line,5651000.0,4803600.0,0.0012,0.0007351406159935345,0.45,23407.990000000005,17514.6,40922.590000000004,19778.5,2593.944,1589.0946583439925,86502.28726872083,6138.3885,92640.67576872083,1181198.6101244257,124025.8540630647,92640.67576872083,16808.777132992775,0.1814405712557214,5691.896040746275,0.0546
RV01763,R306,Revolver,Working Capital Line,480000.0,396925.0,0.03,0.04937686649747586,0.45,4268.554999999999,1643.05,5911.605,1680.0,5358.4875,8819.510730529772,36974.87756967681,886.7407499999999,37861.61831967681,487525.4137741182,51190.168446282405,37861.61831967681,251.40025203374307,0.006639976398026534,-4291.993946327473,0.0739
RV01764,R002,Revolver,Corporate RCF,4910000.0,4129175.0,0.0025,0.0018534008697329086,0.45,21086.485000000004,16959.95,38046.435000000005,17185.0,4645.321875000001,4406.993209278398,131050.48596261237,5706.96525,136757.45121261236,1753582.7569426233,184126.18947897543,136757.45121261236,16325.768997481038,0.11937754654479409,-85.12514803244267,0.0563
RV01765,R034,Revolver,ABL Revolver,2763000.0,2428675.0,0.0006,0.0004247624344916766,0.45,17125.515000000003,5601.55,22727.065000000002,9670.5,655.74225,840.1017176677769,36564.18902391962,3409.0597500000003,39973.24877391962,507432.0382184563,53280.36401293791,39973.24877391962,10594.24254912489,0.26503331287991433,5797.452696254536,0.0557
RV01766,R190,Revolver,Working Capital Line,421000.0,333825.0,0.009,0.01788035763596777,0.3,1375.655,1575.55,2951.205,1473.5,901.3274999999999,1790.6731163480788,13197.479898972808,442.68075,13640.160648972807,189108.52306738676,19856.394922075608,13640.160648972807,837.1580005889444,0.06137449712896071,-799.6612772877924,0.0666
RV01767,R256,Revolver,Working Capital Line,1140000.0,1029750.0,0.009,0.007058385323171436,0.3,15111.75,1482.5,16594.25,3990.0,2780.325,5336.449726004426,51415.37918517315,2489.1375,53904.51668517315,744383.3164277375,78160.24822491243,53904.51668517315,9043.429158208166,0.16776755853365494,2574.8871559873887,0.065
RV01768,R393,Revolver,Corporate RCF,1139000.0,920750.0,0.0012,0.0008674640378021729,0.45,2119.5000000000005,4953.833333333333,7073.333333333334,3986.5,497.205,359.42288076284206,16580.685528077836,1061.0,17641.685528077836,225255.14284251706,23651.78999846429,17641.685528077836,2484.3132518848915,0.1408206289546967,367.31098851555134,0.054000000000000006
RV01769,R024,Revolver,Working Capital Line,750000.0,636425.0,0.0025,0.0038557500454607127,0.45,4409.964999999999,1931.45,6341.414999999999,2625.0,715.9781250000001,1247.492894851494,19399.405360155386,951.2122499999998,20350.617610155387,260646.98224624633,27367.933135855863,20350.617610155387,2875.7910962731457,0.1413122270470094,433.71698305449945,0.0592
RV01770,R277,Revolver,Working Capital Line,419000.0,323525.0,0.03,0.02748552882377894,0.45,610.5249999999999,2034.9833333333336,2645.508333333333,1466.5,4367.5875,10063.169198605363,35474.7634337646,396.82624999999996,35871.5896837646,463206.5522347934,48636.687984653305,35871.5896837646,-1373.7174525197142,-0.03829541608359374,-5678.308214571466,0.0695
RV01771,R382,Revolver,ABL Revolver,2906000.0,2358750.0,0.009,0.012786744295018252,0.45,12975.55,22191.5,35167.05,10171.0,9552.9375,13572.329897643433,139876.68259583067,5275.0575,145151.74009583067,1863523.1431955018,195669.93003552768,145151.74009583067,15983.905415204006,0.11011859316775167,-1434.3033962956742,0.0639
RV01772,R183,Revolver,Working Capital Line,1678000.0,1338975.0,0.005,0.007400225765952564,0.45,5001.424999999999,3551.2000000000003,8552.625,5873.0,3012.6937500000004,6100.348077761255,64117.229220161964,1282.89375,65400.12297016197,842858.057907757,88500.09608031448,65400.12297016197,1660.4753481069388,0.025389483577339923,-6187.5394083124975,0.0625
RV01773,R260,Revolver,Corporate RCF,2757000.0,2254775.0,0.005,0.005000000000000014,0.45,10372.154999999999,7582.55,17954.704999999998,9649.5,5073.243750000001,6590.264679232842,106413.83870418253,2693.2057499999996,109107.04445418253,1404511.6256306646,147473.7206912198,109107.04445418253,5648.762670729379,0.05177266691612632,-7444.082663772523,0.059300000000000005
RV01774,R249,Revolver,Working Capital Line,2368000.0,1935125.0,0.005,0.003319464097498704,0.3,9566.374999999998,8517.25,18083.625,8288.0,2902.6875,2023.2589637951119,57704.234082843956,2712.54375,60416.77783284395,834621.7949486026,87635.28846960327,60416.77783284395,7006.427419389014,0.11596824045753991,-243.58592055226018,0.0605
RV01775,R246,Revolver,Working Capital Line,856000.0,695400.0,0.005,0.00381258013092971,0.3,3084.92,5886.0,8970.92,2996.0,1043.1,795.3804669145469,20507.769561935278,1345.638,21853.407561935277,300436.1741843145,31545.79828935302,21853.407561935277,4387.613905262226,0.20077481705437386,1765.2049978299924,0.060200000000000004
RV01776,R364,Revolver,Working Capital Line,6233000.0,5230400.0,0.15,0.1420658344557448,0.3,69224.27,10098.466666666667,79322.73666666666,21815.5,235368.0,261545.7060752586,612595.1091857438,11898.4105,624493.5196857438,8691462.834171573,912603.5975880151,624493.5196857438,-116901.49974732847,-0.1871940957948697,-191840.72210961772,0.0757
RV01777,R314,Revolver,Working Capital Line,826000.0,632800.0,0.009,0.009000000000000022,0.45,331.0999999999998,2758.0,3089.1,2891.0,2562.8399999999997,8470.112072201253,53341.192032209205,463.36499999999995,53804.5570322092,695161.6600605701,72991.97430635986,53804.5570322092,-222.88106123755875,-0.0041424197787584185,-6679.427905102663,0.0635
RV01778,R049,Revolver,Working Capital Line,1277000.0,1090200.0,0.005,0.003319464097498704,0.45,8815.689999999999,1749.8000000000002,10565.489999999998,4469.5,2452.9500000000003,3964.0378083260475,63710.15298326627,1584.8234999999997,65294.97648326627,840607.5529699564,88263.79306184543,65294.97648326627,4679.241411900369,0.071663115049893,-3156.1557660915832,0.06080000000000001
RV01779,R137,Revolver,Corporate RCF,448000.0,422800.0,0.0025,0.0025,0.45,5784.24,425.6,6209.84,1568.0,475.65000000000003,1588.7520713463905,20746.13981314669,931.476,21677.615813146687,277883.76072574593,29177.794876203323,21677.615813146687,3800.5914386926725,0.17532331375610744,1199.27754111507,0.0597
RV01780,R143,Revolver,Working Capital Line,2464000.0,1984000.0,0.005,0.00381258013092971,0.3,8171.200000000001,5292.8,13464.0,8624.0,2976.0,8801.258742241907,96342.07268539938,2019.6,98361.67268539939,1368379.0926101485,143679.8047240656,98361.67268539939,4294.702542774787,0.04366235776114739,-7508.69817947314,0.06130000000000001
RV01781,R036,Revolver,Working Capital Line,787000.0,710275.0,0.0012,0.0019209553210160647,0.45,6342.485000000001,722.6833333333334,7065.168333333334,2754.5,383.5485,1606.1333108577,20415.495610600465,1059.7752500000001,21475.270860600463,274886.4011277943,28863.0721184184,21475.270860600463,3612.977498714504,0.1682389722656789,1035.944995442448,0.056600000000000004
RV01782,R111,Revolver,Working Capital Line,618000.0,521600.0,0.016,0.021728041662807472,0.3,4924.74,1967.6000000000001,6892.34,2163.0,2503.68,3400.0039593961183,26080.896157911073,1033.8509999999999,27114.74715791107,375307.0254173091,39407.237668817455,27114.74715791107,2484.879101840478,0.09164308585910907,-768.8905571088503,0.0656
RV01783,R361,Revolver,Corporate RCF,525000.0,462950.0,0.0012,0.0030159279071590404,0.3,3114.9200000000005,1145.5,4260.42,1837.5,166.66199999999998,418.8671473857761,5557.808572883435,639.063,6196.871572883435,84164.99524946946,8837.324501194293,6196.871572883435,1896.0765422225695,0.3059731866187951,1152.4519534765573,0.054900000000000004
RV01784,R001,Revolver,ABL Revolver,5768000.0,4692225.0,0.0012,0.0012000000000000008,0.45,19208.545,23026.2,42234.744999999995,20188.0,2533.8015,2533.8014999999555,84496.66809881621,6335.2117499999995,90831.87984881621,1157203.1143767089,121506.32700955443,90831.87984881621,17487.577864376355,0.19252687375273195,6587.75228251841,0.058800000000000005
RV01785,R426,Revolver,ABL Revolver,3853000.0,3192500.0,0.0025,0.0018534008697329086,0.45,15825.75,10458.0,26283.75,13485.5,3591.5625000000005,2662.6420244801097,93838.54311995977,3942.5625,97781.10561995977,1254211.7964166699,131692.23862375034,97781.10561995977,9858.157650440024,0.1008186355424857,-1875.5750239551471,0.058
RV01786,R160,Revolver,Working Capital Line,3089000.0,2768400.0,0.0012,0.0012000000000000008,0.45,16151.290000000003,10287.3,26438.590000000004,10811.5,1494.936,1494.9359999999735,49852.804578800635,3965.7885000000006,53818.59307880064,685027.0008786037,71927.83509225339,53818.59307880064,12315.169073485711,0.22882740645884156,5856.937904029635,0.0524
RV01787,R100,Revolver,Corporate RCF,850000.0,713175.0,0.0012,0.0019209553210160647,0.45,3856.9850000000006,2430.75,6287.735000000001,2975.0,385.1145,616.4897899795471,12842.715613887496,943.16025,13785.875863887497,175686.8832458182,18447.12274081091,13785.875863887497,2628.3663077773485,0.19065646127442876,974.0612041108491,0.057300000000000004
RV01788,R309,Revolver,Working Capital Line,465000.0,372800.0,0.07,0.05690798559337665,0.3,2445.0499999999997,1309.5,3754.5499999999997,1627.5,7828.8,15803.188234292753,35837.88067230706,563.1824999999999,36401.06317230706,507136.7589363724,53249.3596883191,36401.06317230706,-3268.2348915782954,-0.08978405043028193,-7636.362472255143,0.07200000000000001
RV01789,R362,Revolver,Working Capital Line,441000.0,356375.0,0.009,0.009000000000000022,0.45,1993.375,2287.25,4280.625,1543.5,1443.31875,1443.3187500000015,21133.461689491956,642.09375,21775.555439491956,280004.0107339892,29400.421127068865,21775.555439491956,1620.4455021595345,0.07441580568001074,-992.6211505795,0.0655
RV01790,R456,Revolver,Working Capital Line,582000.0,502750.0,0.0025,0.0038557500454607127,0.3,4042.25,925.0,4967.25,2037.0,377.0625,2226.6699597304905,17849.173754781325,745.0875,18594.261254781326,257227.048612506,27008.84010431313,18594.261254781326,2484.4905843149018,0.13361598776482933,253.17923374114253,0.0592
RV01791,R459,Revolver,Working Capital Line,4001000.0,3613350.0,0.0025,0.005836801732585341,0.3,41944.0,3901.4000000000005,45845.4,14003.5,2710.0125000000003,15310.796518761563,99646.29229618786,6876.81,106523.10229618786,1463189.4859057737,153634.89602010624,106523.10229618786,25257.10047318646,0.23710443958869132,12474.328197643916,0.0605
RV01792,R013,Revolver,Corporate RCF,1600000.0,1401450.0,0.0025,0.0038557500454607127,0.45,12461.21,3188.4,15649.609999999999,5600.0,1576.6312500000001,2431.638405544893,41193.43030711593,2347.4415,43540.87180711593,556743.6647828949,58458.084802203965,43540.87180711593,7713.46975907621,0.1771546925667113,2488.565142222298,0.0592
RV01793,R462,Revolver,Working Capital Line,1806000.0,1459800.0,0.009,0.007058385323171436,0.3,7776.299999999998,6652.8,14429.099999999999,6321.0,3941.4599999999996,3091.1492684297223,57711.91838993636,2164.365,59876.28338993636,829247.5394189208,87070.99163898667,59876.28338993636,4918.626451989538,0.08214648895218887,-2266.5275548028258,0.0645
RV01794,R249,Revolver,Working Capital Line,880000.0,771250.0,0.0025,0.0015908225438521113,0.45,7997.75,1962.5,9960.25,3080.0,867.6562500000001,805.7926564523522,25639.986146105322,1494.0375,27134.02364610532,346862.6275203362,36420.5758896353,27134.02364610532,5363.5127818850415,0.19766743229233136,2107.4299443524033,0.061700000000000005
RV01795,R077,Revolver,Corporate RCF,1245000.0,1039225.0,0.005,0.005000000000000014,0.3,5526.494999999999,1857.15,7383.644999999999,4357.5,1558.8375,2102.587249253001,33039.07077742957,1107.5467499999997,34146.617527429575,473414.66548604285,49708.5398760345,34146.617527429575,2114.2837288525884,0.061917808613231144,-1983.3103744389605,0.057800000000000004
RV01796,R247,Revolver,Working Capital Line,2272000.0,1806875.0,0.0025,0.0038557500454607127,0.3,3879.925,4684.083333333333,8564.008333333333,7952.0,1355.15625,5624.677111704637,52551.66238640484,1284.60125,53836.26363640484,748238.7723097535,78565.07109252411,53836.26363640484,1010.4566573345389,0.01876907105141773,-5449.894979034041,0.0567
RV01797,R239,Revolver,ABL Revolver,551000.0,503900.0,0.0006,0.0016037371313564004,0.3,3201.9100000000003,3414.4,6616.31,1928.5,90.702,242.43694214714995,3663.8373269507433,992.4465,4656.283826950743,61195.14457525412,6425.490180401682,4656.283826950743,3630.0449447765786,0.7796013043203561,3071.2908855424894,0.0521
RV01798,R363,Revolver,Working Capital Line,726000.0,591825.0,0.016,0.01161831312491299,0.3,3561.6450000000004,1047.0500000000002,4608.695000000001,2541.0,2840.7599999999998,2574.7473974256372,30664.53849532929,691.30425,31355.84274532929,436023.7227019351,45782.49088370318,31355.84274532929,329.9425587283356,0.010522522434115831,-3432.7585707111793,0.0644
RV01799,R468,Revolver,ABL Revolver,629000.0,575875.0,0.0012,0.0019209553210160647,0.3,5139.525000000001,444.55,5584.075000000001,2201.5,207.31499999999997,848.3122371002174,10882.303439236559,837.61125,11719.914689236559,160659.91848931665,16869.29144137825,11719.914689236559,2756.122303807062,0.23516573088524736,1349.732541098675,0.055600000000000004
RV01800,R345,Revolver,Corporate RCF,346000.0,304475.0,0.005,0.0043703789701325865,0.45,3117.075,1979.15,5096.225,1211.0,685.0687500000001,598.8020116190047,13468.729804508726,764.43375,14233.163554508727,182003.68035710978,19110.386437496527,14233.163554508727,2848.5811156049253,0.20013689189305794,1140.6014890638783,0.061
RV01801,R019,Revolver,Corporate RCF,1587000.0,1458675.0,0.005,0.006506255851150491,0.3,22410.195,3414.95,25825.145,5554.5,2188.0125000000003,8457.997516155932,62104.28727301345,3873.77175,65978.05902301345,907807.1463204713,95319.75036364948,65978.05902301345,15673.318707013374,0.2375534979218841,7755.951624251759,0.0641
RV01802,R019,Revolver,Working Capital Line,2986000.0,2661875.0,0.0012,0.001645676083919538,0.3,21765.175000000003,3437.75,25202.925000000003,10451.0,958.2749999999999,1878.6054148842502,37013.00365542038,3780.4387500000003,40793.442405420385,555753.6524893733,58354.1335113842,40793.442405420385,11676.790124782603,0.28624184271418734,6781.577036132157,0.056400000000000006
RV01803,R122,Revolver,Corporate RCF,318000.0,287550.0,0.005,0.007400225765952564,0.45,3615.8099999999995,1894.5,5510.3099999999995,1113.0,646.9875000000001,957.5707135498467,12720.036966208996,826.5464999999999,13546.583466208996,172932.61021245396,18157.924072307665,13546.583466208996,3246.618132221275,0.23966324352702928,1621.0281162761955,0.0618
RV01804,R010,Revolver,ABL Revolver,3874000.0,3066825.0,0.005,0.005709175920999094,0.45,8160.844999999999,10008.75,18169.595,13559.0,6900.356250000001,37411.46933747687,250609.19903294416,2725.43925,253334.63828294416,3271513.939729413,343508.96367158834,253334.63828294416,5672.352966158946,0.022390751634301244,-24727.803627794354,0.0604
RV01805,R450,Revolver,ABL Revolver,3549000.0,3102075.0,0.016,0.026440443391200785,0.45,38634.135,20426.55,59060.685,12421.5,22334.940000000002,36909.10729474161,232663.6194853873,8859.10275,241522.72223538728,3100536.206372676,325556.301669131,241522.72223538728,25538.181052607426,0.10573821301880655,-3444.5456156390464,0.06570000000000001
RV01806,R441,Revolver,ABL Revolver,208000.0,189225.0,0.005,0.00381258013092971,0.3,2749.0249999999996,291.75,3040.7749999999996,728.0,283.83750000000003,903.4791149267907,9561.947524981366,456.1162499999999,10018.063774981365,138368.28981499083,14528.670430574037,10018.063774981365,1835.1210460559546,0.18318121018942787,632.9533930581908,0.064
RV01807,R215,Revolver,Corporate RCF,2242000.0,1762825.0,0.009,0.007977393197169237,0.45,6101.945,4743.383333333333,10845.328333333333,7847.0,7139.44125,17405.712956946514,137863.39804122064,1626.7992499999998,139490.19729122065,1800977.600266326,189102.64802796423,139490.19729122065,934.2373560744494,0.006697512615341674,-15804.586318872029,0.0674
RV01808,R432,Revolver,ABL Revolver,926000.0,788375.0,0.03,0.025149276466205284,0.3,9005.975,3691.25,12697.225,3241.0,7095.374999999999,5948.118250213366,48959.827178088155,1904.58375,50864.41092808815,704175.4945518626,73938.42692794556,50864.41092808815,3282.53866375586,0.06453507676313595,-2821.1906476147183,0.06820000000000001
RV01809,R257,Revolver,ABL Revolver,448000.0,356925.0,0.009,0.012786744295018252,0.3,1765.865,1657.4166666666665,3423.2816666666668,1568.0,963.6974999999999,1708.7214620930024,14746.08359589634,513.49225,15259.57584589634,211487.35017842363,22206.17176873448,15259.57584589634,1124.0991559175936,0.07366516391213393,-707.0499455899669,0.06820000000000001
RV01810,R268,Revolver,ABL Revolver,738000.0,601600.0,0.07,0.061038839254603024,0.3,5101.339999999999,4781.2,9882.539999999999,2583.0,12633.6,11016.289708670762,51418.932276991094,1482.3809999999999,52901.313276991095,734365.4723666993,77108.37459850342,52901.313276991095,-2505.993173515242,-0.04737109569272638,-8854.150766754174,0.0721
RV01811,R485,Revolver,Working Capital Line,362000.0,323700.0,0.07,0.08529499092599514,0.45,5933.32,2116.4,8049.719999999999,1267.0,10196.550000000003,12424.49485323508,41500.10400115197,1207.4579999999999,42707.56200115197,549313.8718388123,57677.956543075285,42707.56200115197,-1344.887535846296,-0.031490618354895084,-6469.794975984532,0.0719
RV01812,R037,Revolver,Working Capital Line,4432000.0,3943275.0,0.0012,0.0026004821141119615,0.3,34582.325000000004,11274.150000000001,45856.475000000006,15512.0,1419.579,3076.3248325575137,47339.815531346634,6878.4712500000005,54218.28678134664,731244.3952499767,76780.66150124755,54218.28678134664,23569.348031222205,0.4347121502800979,17063.153617460608,0.0575
RV01813,R231,Revolver,ABL Revolver,2973000.0,2535250.0,0.009,0.007058385323171436,0.45,26782.7,9101.5,35884.2,10405.5,10267.762499999999,19072.043212392764,187711.15713955395,5382.629999999999,193093.78713955396,2483839.7074145605,260803.16927852883,193093.78713955396,17210.23671170335,0.08912889931184093,-5961.017745043122,0.0661
RV01814,R492,Revolver,Corporate RCF,1880000.0,1437500.0,0.0012,0.0019209553210160647,0.3,-257.5,8075.0,7817.5,6580.0,517.5,3608.460362588498,38659.01510065242,1172.625,39831.64010065242,552709.3229493814,58034.47890968505,39831.64010065242,1712.6737893450895,0.04299782246016621,-3067.1230227332003,0.0565
RV01815,R121,Revolver,Corporate RCF,2216000.0,1940100.0,0.0025,0.0015908225438521113,0.3,16639.18,3871.4,20510.58,7756.0,1455.075,925.9064451982504,38017.46959165417,3076.587,41094.05659165417,562771.340700821,59090.99077358621,41094.05659165417,9790.035895871802,0.23823483753755453,4858.749104873303,0.0587
RV01816,R320,Revolver,Working Capital Line,764000.0,722325.0,0.0006,0.0004247624344916766,0.3,7807.255000000001,2243.4,10050.655,2674.0,130.0185,92.04495764825049,5251.9970176417855,1507.59825,6759.5952676417855,88570.90931920108,9299.945478516112,6759.5952676417855,5705.229497531199,0.8440193934157803,4894.0780654141845,0.056100000000000004
RV01817,R413,Revolver,Corporate RCF,708000.0,575950.0,0.0025,0.0015908225438521113,0.45,2249.71,1198.0,3447.71,2478.0,647.94375,1530.4607971199275,30045.132052204346,517.1564999999999,30562.288552204347,394120.6015248676,41382.66316011109,30562.288552204347,1138.7949130374993,0.03726144104333974,-2528.679713227022,0.0582
RV01818,R036,Revolver,Corporate RCF,1342000.0,1062150.0,0.0006,0.0009907184201196765,0.3,1318.0700000000002,2126.4333333333334,3444.5033333333336,4697.0,191.18699999999998,832.7380092923579,13670.860218924501,516.6755,14187.5357189245,196472.81781199382,20629.64587025935,14187.5357189245,-682.0722915309356,-0.04807545898341821,-2384.5765778018754,0.053700000000000005
RV01819,R445,Revolver,Corporate RCF,5791000.0,4967100.0,0.005,0.0043703789701325865,0.45,53724.29,12382.2,66106.49,20268.5,11175.975000000002,9768.649222145523,219724.20662443645,9915.9735,229640.18012443645,2943597.8396245176,309077.7731605743,229640.18012443645,33062.403070441,0.14397481770187295,5505.581455508629,0.0656
RV01820,R007,Revolver,ABL Revolver,35586000.0,32240975.0,0.016,0.029099983939536025,0.3,418524.65499999997,64552.65,483077.305,124551.0,154756.68,287008.4777595425,1616777.2926361035,72461.59575,1689238.8883861036,23349329.64375994,2451679.6125947936,1689238.8883861036,204292.04487417737,0.12093733235644231,1583.3782678449643,0.062200000000000005
RV01821,R059,Revolver,Corporate RCF,2307000.0,1940425.0,0.0012,0.0008674640378021729,0.3,9420.765000000001,4086.1,13506.865000000002,8074.5,698.5529999999999,762.3430601703114,27667.13577666181,2026.0297500000001,29693.16552666181,407426.19123001595,42779.75007915167,29693.16552666181,4466.519143310125,0.15042246470150142,903.3392801107084,0.0557
RV01822,R452,Revolver,Working Capital Line,1975000.0,1722150.0,0.009,0.006234102079328542,0.45,22452.26,4997.25,27449.51,6912.5,6974.7074999999995,5264.556780981175,103780.97670320277,4117.4265,107898.40320320278,1384670.1374156754,145390.3644286459,107898.40320320278,13464.457177725712,0.12478828952054448,516.6487933413791,0.0671
RV01823,R289,Revolver,ABL Revolver,9430000.0,8366350.0,0.016,0.016000000000000018,0.45,131082.11,24225.86666666667,155307.97666666665,33005.0,60237.72000000001,62029.88318786249,630226.2868064644,23296.1965,653522.4833064644,8391551.736551192,881112.9323378751,653522.4833064644,66291.6629282138,0.10143746331849891,-12131.03506856192,0.0689
RV01824,R215,Revolver,Corporate RCF,2883000.0,2461350.0,0.009,0.007977393197169237,0.45,27086.82,6619.0,33705.82,10090.5,9968.467499999999,23261.08916223433,189337.54784329663,5055.873,194393.42084329663,2501626.5663361773,262670.7894652986,194393.42084329663,16059.559393874859,0.08261369816018982,-7267.651107320735,0.0668
RV01825,R226,Revolver,ABL Revolver,679000.0,625725.0,0.005,0.003319464097498704,0.3,7637.315,652.5333333333333,8289.848333333333,2376.5,938.5875,672.8817746005926,18782.166947291138,1243.47725,20025.644197291138,275266.9829259295,28903.033207222594,20025.644197291138,4366.768582546073,0.21805883194193396,1963.6912788711365,0.0596
RV01826,R391,Revolver,Corporate RCF,3102000.0,2725350.0,0.005,0.005000000000000014,0.45,30481.17,6890.700000000001,37371.869999999995,10857.0,6132.0375,6132.037500000006,120558.34722955203,5605.780499999999,126164.12772955203,1616745.0044601336,169758.22546831402,126164.12772955203,19182.51507736669,0.15204413031322753,4042.819749820448,0.0628
RV01827,R303,Revolver,Working Capital Line,387000.0,310075.0,0.0025,0.0018534008697329086,0.45,965.0649999999998,1260.4,2225.465,1354.5,348.834375,692.0015162360004,13475.542099324526,333.81975,13809.361849324527,177785.72886966236,18667.50153131455,13809.361849324527,800.8812027112357,0.05799552589393623,-856.2422192077075,0.058800000000000005
RV01828,R305,Revolver,Working Capital Line,937000.0,837150.0,0.016,0.029099983939536025,0.45,15486.68,1379.9333333333334,16866.613333333335,3279.5,6027.4800000000005,23071.098715114385,73162.99677469571,2529.992,75692.98877469571,972430.9579114175,102105.25058069883,75692.98877469571,7960.098184880931,0.10516295252357645,-1123.0604680825536,0.0723
RV01829,R063,Revolver,ABL Revolver,186000.0,157400.0,0.016,0.026440443391200785,0.3,1793.74,326.6,2120.34,651.0,755.52,2030.1892574388135,8600.326511390756,318.051,8918.377511390756,123530.99105562537,12970.754060840663,8918.377511390756,803.4549259832937,0.09008980893184917,-266.75037538359686,0.0694
